country,countryiso3code,indicator_id,indicator,date,value,factfulness_question
Brazil,BRA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,75.081,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,75.383,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,75.633,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,75.809,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2020,74.506,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2021,73.038,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2022,74.872,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2023,75.848,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2024,76.023,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1960,33.419,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1961,40.158,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1962,50.959,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,51.67,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,52.343,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1965,53.001,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1966,53.662,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1967,54.401,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1968,55.191,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1969,55.988,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1970,56.824,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1971,57.731,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,58.579,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1973,59.496,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1974,60.241,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1975,60.952,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1976,61.225,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1977,62.458,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1978,63.102,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1979,63.704,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1980,64.243,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1981,64.778,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1982,65.249,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1983,65.728,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1984,66.148,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1985,66.532,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1986,66.887,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1987,67.263,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1988,67.607,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1989,67.93,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1990,68.155,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1991,68.61,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1992,69.059,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1993,69.492,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1994,69.835,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1995,70.363,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1996,70.823,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1997,71.227,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,71.601,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1999,71.952,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2000,72.288,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2001,72.675,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2002,73.034,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,73.385,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2004,73.727,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2005,74.085,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2006,74.404,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2007,74.789,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2008,74.833,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2009,75.317,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,75.668,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2011,75.889,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,76.2,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2013,76.452,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2014,76.714,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,76.975,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,77.214,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,77.235,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,77.709,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,77.94,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2020,78.019,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2021,78.117,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2022,78.202,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2023,77.953,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2024,78.017,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1960,45.61,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1961,45.824,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1962,46.133,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,46.458,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,46.742,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1965,45.558,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1966,45.884,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1967,46.184,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1968,47.925,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1969,48.26,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1970,48.585,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1971,48.902,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,49.213,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1973,49.642,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1974,50.259,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1975,50.761,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1976,51.302,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1977,51.822,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1978,52.42,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1979,53.014,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1980,53.593,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1981,54.173,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1982,54.735,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1983,55.283,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1984,55.813,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1985,56.324,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1986,56.819,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1987,57.291,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1988,57.744,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1989,58.196,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1990,58.618,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1991,59.032,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1992,59.445,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1993,59.823,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1994,60.237,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1995,60.63,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1996,61.027,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1997,61.439,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,61.852,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1999,62.284,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2000,62.749,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2001,63.158,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2002,63.649,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,64.086,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2004,64.484,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2005,64.939,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2006,65.373,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2007,65.803,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2008,66.247,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2009,66.7,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,67.162,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2011,67.623,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,68.076,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2013,68.499,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2014,68.932,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,69.326,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,69.709,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,70.068,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,70.415,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,70.746,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2020,70.156,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2021,67.282,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2022,71.698,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2023,72.003,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2024,72.235,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1960,53.7975609756098,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1961,54.4768536585366,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1962,55.0549512195122,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,55.0254634146342,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,55.392243902439,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1965,55.8645853658537,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1966,55.5229756097561,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1967,60.9287317073171,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1968,60.9432682926829,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1969,61.4829024390244,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1970,62.1634146341463,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1971,62.6121951219512,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,63.009756097561,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1973,63.4073170731707,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1974,63.8048780487805,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1975,64.1536585365854,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1976,64.5024390243902,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1977,64.9,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1978,65.1975609756098,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1979,65.5463414634146,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1980,66.0463414634146,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1981,66.5463414634146,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1982,67.0951219512195,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1983,67.5463414634146,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1984,68.1951219512195,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1985,68.7951219512195,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1986,69.4463414634146,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1987,69.9975609756098,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1988,70.5487804878049,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1989,71.0487804878049,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1990,71.5975609756098,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1991,72.0463414634146,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1992,72.4975609756098,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1993,72.9975609756098,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1994,73.3975609756098,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1995,73.7,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1996,74.1512195121951,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1997,74.6024390243903,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,75.0048780487805,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1999,75.409756097561,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2000,75.909756097561,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2001,76.4121951219512,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2002,76.7658536585366,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,77.2146341463415,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2004,77.6658536585366,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2005,78.1682926829268,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2006,78.6682926829268,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2007,79.119512195122,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2008,79.5170731707317,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2009,79.9682926829268,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2010,80.1170731707317,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2011,80.5682926829269,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2012,80.819512195122,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2013,81.2707317073171,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2014,81.7219512195122,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,82.0243902439024,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,82.2756097560976,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,82.6268292682927,내 상식은 최신 데이터와 얼마나 다를까?
"Korea, Rep.",KOR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,82.6268292682927,내 상식은 최신 데이터와 얼마나 다를까?
