date,respondent,respondent_name,type,type_name,value,unit
2021-05-23,CAL,California,NG,Net generation,449906,megawatthours
2021-05-23,CAL,California,TI,Total interchange,-131147,megawatthours
2021-05-23,CAL,California,TI,Total interchange,-126667,megawatthours
2021-05-23,CAL,California,TI,Total interchange,-125142,megawatthours
2021-05-23,CAL,California,TI,Total interchange,-128781,megawatthours
2021-05-23,CAL,California,TI,Total interchange,-131147,megawatthours
2021-05-24,CAL,California,D,Demand,709721,megawatthours
2021-05-24,CAL,California,D,Demand,702990,megawatthours
2021-05-24,CAL,California,D,Demand,698604,megawatthours
2021-05-24,CAL,California,D,Demand,706559,megawatthours
2021-05-24,CAL,California,D,Demand,709721,megawatthours
2021-05-24,CAL,California,DF,Day-ahead demand forecast,683041,megawatthours
2021-05-24,CAL,California,DF,Day-ahead demand forecast,676892,megawatthours
2021-05-24,CAL,California,DF,Day-ahead demand forecast,672716,megawatthours
2021-05-24,CAL,California,DF,Day-ahead demand forecast,680284,megawatthours
2021-05-24,CAL,California,DF,Day-ahead demand forecast,683041,megawatthours
2021-05-24,CAL,California,NG,Net generation,513314,megawatthours
2021-05-24,CAL,California,NG,Net generation,507259,megawatthours
2021-05-24,CAL,California,NG,Net generation,503286,megawatthours
2021-05-24,CAL,California,NG,Net generation,509804,megawatthours
2021-05-24,CAL,California,NG,Net generation,513314,megawatthours
2021-05-24,CAL,California,TI,Total interchange,-187611,megawatthours
2021-05-24,CAL,California,TI,Total interchange,-186950,megawatthours
2021-05-24,CAL,California,TI,Total interchange,-186022,megawatthours
2021-05-24,CAL,California,TI,Total interchange,-187261,megawatthours
2021-05-24,CAL,California,TI,Total interchange,-187611,megawatthours
2021-05-25,CAL,California,D,Demand,746827,megawatthours
2021-05-25,CAL,California,D,Demand,745734,megawatthours
2021-05-25,CAL,California,D,Demand,745179,megawatthours
2021-05-25,CAL,California,D,Demand,746321,megawatthours
2021-05-25,CAL,California,D,Demand,746827,megawatthours
2021-05-25,CAL,California,DF,Day-ahead demand forecast,712686,megawatthours
2021-05-25,CAL,California,DF,Day-ahead demand forecast,712333,megawatthours
2021-05-25,CAL,California,DF,Day-ahead demand forecast,712293,megawatthours
2021-05-25,CAL,California,DF,Day-ahead demand forecast,712513,megawatthours
2021-05-25,CAL,California,DF,Day-ahead demand forecast,712686,megawatthours
2021-05-25,CAL,California,NG,Net generation,567506,megawatthours
2021-05-25,CAL,California,NG,Net generation,564500,megawatthours
2021-05-25,CAL,California,NG,Net generation,564295,megawatthours
2021-05-25,CAL,California,NG,Net generation,566425,megawatthours
2021-05-25,CAL,California,NG,Net generation,567506,megawatthours
2021-05-25,CAL,California,TI,Total interchange,-165773,megawatthours
2021-05-25,CAL,California,TI,Total interchange,-166895,megawatthours
2021-05-25,CAL,California,TI,Total interchange,-167004,megawatthours
2021-05-25,CAL,California,TI,Total interchange,-166573,megawatthours
2021-05-25,CAL,California,TI,Total interchange,-165773,megawatthours
2021-05-26,CAL,California,D,Demand,742788,megawatthours
2021-05-26,CAL,California,D,Demand,743927,megawatthours
2021-05-26,CAL,California,D,Demand,744610,megawatthours
2021-05-26,CAL,California,D,Demand,743298,megawatthours
2021-05-26,CAL,California,D,Demand,742788,megawatthours
2021-05-26,CAL,California,DF,Day-ahead demand forecast,709080,megawatthours
2021-05-26,CAL,California,DF,Day-ahead demand forecast,708720,megawatthours
2021-05-26,CAL,California,DF,Day-ahead demand forecast,708567,megawatthours
2021-05-26,CAL,California,DF,Day-ahead demand forecast,708847,megawatthours
2021-05-26,CAL,California,DF,Day-ahead demand forecast,709080,megawatthours
2021-05-26,CAL,California,NG,Net generation,572241,megawatthours
2021-05-26,CAL,California,NG,Net generation,572003,megawatthours
2021-05-26,CAL,California,NG,Net generation,570822,megawatthours
2021-05-26,CAL,California,NG,Net generation,572296,megawatthours
2021-05-26,CAL,California,NG,Net generation,572241,megawatthours
2021-05-26,CAL,California,TI,Total interchange,-162809,megawatthours
2021-05-26,CAL,California,TI,Total interchange,-165084,megawatthours
2021-05-26,CAL,California,TI,Total interchange,-166278,megawatthours
2021-05-26,CAL,California,TI,Total interchange,-164045,megawatthours
2021-05-26,CAL,California,TI,Total interchange,-162809,megawatthours
2021-05-27,CAL,California,D,Demand,732853,megawatthours
2021-05-27,CAL,California,D,Demand,732118,megawatthours
2021-05-27,CAL,California,D,Demand,732016,megawatthours
2021-05-27,CAL,California,D,Demand,732423,megawatthours
2021-05-27,CAL,California,D,Demand,732853,megawatthours
2021-05-27,CAL,California,DF,Day-ahead demand forecast,708424,megawatthours
2021-05-27,CAL,California,DF,Day-ahead demand forecast,708241,megawatthours
2021-05-27,CAL,California,DF,Day-ahead demand forecast,708191,megawatthours
2021-05-27,CAL,California,DF,Day-ahead demand forecast,708333,megawatthours
2021-05-27,CAL,California,DF,Day-ahead demand forecast,708424,megawatthours
2021-05-27,CAL,California,NG,Net generation,564849,megawatthours
2021-05-27,CAL,California,NG,Net generation,568190,megawatthours
2021-05-27,CAL,California,NG,Net generation,569551,megawatthours
2021-05-27,CAL,California,NG,Net generation,566601,megawatthours
2021-05-27,CAL,California,NG,Net generation,564849,megawatthours
2021-05-27,CAL,California,TI,Total interchange,-150949,megawatthours
2021-05-27,CAL,California,TI,Total interchange,-146982,megawatthours
2021-05-27,CAL,California,TI,Total interchange,-149170,megawatthours
2021-05-27,CAL,California,TI,Total interchange,-148623,megawatthours
2021-05-27,CAL,California,TI,Total interchange,-150949,megawatthours
2021-05-28,CAL,California,D,Demand,743102,megawatthours
2021-05-28,CAL,California,D,Demand,743183,megawatthours
2021-05-28,CAL,California,D,Demand,743446,megawatthours
2021-05-28,CAL,California,D,Demand,743196,megawatthours
2021-05-28,CAL,California,D,Demand,743102,megawatthours
2021-05-28,CAL,California,DF,Day-ahead demand forecast,709325,megawatthours
2021-05-28,CAL,California,DF,Day-ahead demand forecast,709276,megawatthours
2021-05-28,CAL,California,DF,Day-ahead demand forecast,709427,megawatthours
2021-05-28,CAL,California,DF,Day-ahead demand forecast,709246,megawatthours
2021-05-28,CAL,California,DF,Day-ahead demand forecast,709325,megawatthours
2021-05-28,CAL,California,NG,Net generation,550148,megawatthours
2021-05-28,CAL,California,NG,Net generation,547198,megawatthours
2021-05-28,CAL,California,NG,Net generation,546986,megawatthours
2021-05-28,CAL,California,NG,Net generation,548279,megawatthours
2021-05-28,CAL,California,NG,Net generation,550148,megawatthours
2021-05-28,CAL,California,TI,Total interchange,-183085,megawatthours
2021-05-28,CAL,California,TI,Total interchange,-185003,megawatthours
2021-05-28,CAL,California,TI,Total interchange,-182095,megawatthours
2021-05-28,CAL,California,TI,Total interchange,-184320,megawatthours
2021-05-28,CAL,California,TI,Total interchange,-183085,megawatthours
2021-05-29,CAL,California,D,Demand,670630,megawatthours
2021-05-29,CAL,California,D,Demand,674626,megawatthours
2021-05-29,CAL,California,D,Demand,677180,megawatthours
2021-05-29,CAL,California,D,Demand,672453,megawatthours
2021-05-29,CAL,California,D,Demand,670630,megawatthours
2021-05-29,CAL,California,DF,Day-ahead demand forecast,657315,megawatthours
2021-05-29,CAL,California,DF,Day-ahead demand forecast,659498,megawatthours
2021-05-29,CAL,California,DF,Day-ahead demand forecast,661185,megawatthours
2021-05-29,CAL,California,DF,Day-ahead demand forecast,658258,megawatthours
2021-05-29,CAL,California,DF,Day-ahead demand forecast,657315,megawatthours
2021-05-29,CAL,California,NG,Net generation,544851,megawatthours
2021-05-29,CAL,California,NG,Net generation,548019,megawatthours
2021-05-29,CAL,California,NG,Net generation,549503,megawatthours
2021-05-29,CAL,California,NG,Net generation,546486,megawatthours
2021-05-29,CAL,California,NG,Net generation,544851,megawatthours
2021-05-29,CAL,California,TI,Total interchange,-115434,megawatthours
2021-05-29,CAL,California,TI,Total interchange,-116340,megawatthours
2021-05-29,CAL,California,TI,Total interchange,-116876,megawatthours
2021-05-29,CAL,California,TI,Total interchange,-115698,megawatthours
2021-05-29,CAL,California,TI,Total interchange,-115434,megawatthours
2021-05-30,CAL,California,D,Demand,657781,megawatthours
2021-05-30,CAL,California,D,Demand,656171,megawatthours
2021-05-30,CAL,California,D,Demand,655006,megawatthours
2021-05-30,CAL,California,D,Demand,657083,megawatthours
2021-05-30,CAL,California,D,Demand,657781,megawatthours
2021-05-30,CAL,California,DF,Day-ahead demand forecast,676381,megawatthours
2021-05-30,CAL,California,DF,Day-ahead demand forecast,672892,megawatthours
2021-05-30,CAL,California,DF,Day-ahead demand forecast,670386,megawatthours
2021-05-30,CAL,California,DF,Day-ahead demand forecast,674888,megawatthours
2021-05-30,CAL,California,DF,Day-ahead demand forecast,676381,megawatthours
2021-05-30,CAL,California,NG,Net generation,517104,megawatthours
2021-05-30,CAL,California,NG,Net generation,516952,megawatthours
2021-05-30,CAL,California,NG,Net generation,516516,megawatthours
2021-05-30,CAL,California,NG,Net generation,516867,megawatthours
2021-05-30,CAL,California,NG,Net generation,517104,megawatthours
2021-05-30,CAL,California,TI,Total interchange,-129780,megawatthours
2021-05-30,CAL,California,TI,Total interchange,-128999,megawatthours
2021-05-30,CAL,California,TI,Total interchange,-128944,megawatthours
2021-05-30,CAL,California,TI,Total interchange,-129364,megawatthours
2021-05-30,CAL,California,TI,Total interchange,-129780,megawatthours
2021-05-31,CAL,California,D,Demand,739748,megawatthours
2021-05-31,CAL,California,D,Demand,734713,megawatthours
2021-05-31,CAL,California,D,Demand,730882,megawatthours
2021-05-31,CAL,California,D,Demand,737627,megawatthours
2021-05-31,CAL,California,D,Demand,739748,megawatthours
2021-05-31,CAL,California,DF,Day-ahead demand forecast,720121,megawatthours
2021-05-31,CAL,California,DF,Day-ahead demand forecast,717635,megawatthours
2021-05-31,CAL,California,DF,Day-ahead demand forecast,715228,megawatthours
2021-05-31,CAL,California,DF,Day-ahead demand forecast,719277,megawatthours
2021-05-31,CAL,California,DF,Day-ahead demand forecast,720121,megawatthours
2021-05-31,CAL,California,NG,Net generation,568471,megawatthours
2021-05-31,CAL,California,NG,Net generation,562464,megawatthours
2021-05-31,CAL,California,NG,Net generation,558393,megawatthours
2021-05-31,CAL,California,NG,Net generation,566269,megawatthours
2021-05-31,CAL,California,NG,Net generation,568471,megawatthours
2021-05-31,CAL,California,TI,Total interchange,-159520,megawatthours
2021-05-31,CAL,California,TI,Total interchange,-160552,megawatthours
2021-05-31,CAL,California,TI,Total interchange,-160791,megawatthours
2021-05-31,CAL,California,TI,Total interchange,-159969,megawatthours
2021-05-31,CAL,California,TI,Total interchange,-159520,megawatthours
2021-06-01,CAL,California,D,Demand,814612,megawatthours
2021-06-01,CAL,California,D,Demand,812036,megawatthours
2021-06-01,CAL,California,D,Demand,810645,megawatthours
2021-06-01,CAL,California,D,Demand,813347,megawatthours
2021-06-01,CAL,California,D,Demand,814612,megawatthours
2021-06-01,CAL,California,DF,Day-ahead demand forecast,778447,megawatthours
2021-06-01,CAL,California,DF,Day-ahead demand forecast,777156,megawatthours
2021-06-01,CAL,California,DF,Day-ahead demand forecast,776826,megawatthours
2021-06-01,CAL,California,DF,Day-ahead demand forecast,777683,megawatthours
2021-06-01,CAL,California,DF,Day-ahead demand forecast,778447,megawatthours
2021-06-01,CAL,California,NG,Net generation,686107,megawatthours
2021-06-01,CAL,California,NG,Net generation,680428,megawatthours
2021-06-01,CAL,California,NG,Net generation,676754,megawatthours
2021-06-01,CAL,California,NG,Net generation,683279,megawatthours
2021-06-01,CAL,California,NG,Net generation,686107,megawatthours
2021-06-01,CAL,California,TI,Total interchange,-118697,megawatthours
2021-06-01,CAL,California,TI,Total interchange,-122433,megawatthours
2021-06-01,CAL,California,TI,Total interchange,-126246,megawatthours
2021-06-01,CAL,California,TI,Total interchange,-120393,megawatthours
2021-06-01,CAL,California,TI,Total interchange,-118697,megawatthours
2021-06-02,CAL,California,D,Demand,812933,megawatthours
2021-06-02,CAL,California,D,Demand,813409,megawatthours
2021-06-02,CAL,California,D,Demand,813670,megawatthours
2021-06-02,CAL,California,D,Demand,813083,megawatthours
2021-06-02,CAL,California,D,Demand,812933,megawatthours
2021-06-02,CAL,California,DF,Day-ahead demand forecast,795882,megawatthours
2021-06-02,CAL,California,DF,Day-ahead demand forecast,795615,megawatthours
2021-06-02,CAL,California,DF,Day-ahead demand forecast,795380,megawatthours
2021-06-02,CAL,California,DF,Day-ahead demand forecast,795769,megawatthours
2021-06-02,CAL,California,DF,Day-ahead demand forecast,795882,megawatthours
2021-06-02,CAL,California,NG,Net generation,707691,megawatthours
2021-06-02,CAL,California,NG,Net generation,709247,megawatthours
2021-06-02,CAL,California,NG,Net generation,709301,megawatthours
2021-06-02,CAL,California,NG,Net generation,708747,megawatthours
2021-06-02,CAL,California,NG,Net generation,707691,megawatthours
2021-06-02,CAL,California,TI,Total interchange,1966,megawatthours
2021-06-02,CAL,California,TI,Total interchange,-12094,megawatthours
2021-06-02,CAL,California,TI,Total interchange,-17992,megawatthours
2021-06-02,CAL,California,TI,Total interchange,-4980,megawatthours
2021-06-02,CAL,California,TI,Total interchange,1966,megawatthours
2021-06-03,CAL,California,D,Demand,824622,megawatthours
2021-06-03,CAL,California,D,Demand,822314,megawatthours
2021-06-03,CAL,California,D,Demand,821454,megawatthours
2021-06-03,CAL,California,D,Demand,823388,megawatthours
2021-06-03,CAL,California,D,Demand,824622,megawatthours
2021-06-03,CAL,California,DF,Day-ahead demand forecast,818741,megawatthours
2021-06-03,CAL,California,DF,Day-ahead demand forecast,815485,megawatthours
2021-06-03,CAL,California,DF,Day-ahead demand forecast,814013,megawatthours
2021-06-03,CAL,California,DF,Day-ahead demand forecast,817066,megawatthours
2021-06-03,CAL,California,DF,Day-ahead demand forecast,818741,megawatthours
2021-06-03,CAL,California,NG,Net generation,660746,megawatthours
2021-06-03,CAL,California,NG,Net generation,661416,megawatthours
2021-06-03,CAL,California,NG,Net generation,661890,megawatthours
2021-06-03,CAL,California,NG,Net generation,660965,megawatthours
2021-06-03,CAL,California,NG,Net generation,660746,megawatthours
2021-06-03,CAL,California,TI,Total interchange,-158311,megawatthours
2021-06-03,CAL,California,TI,Total interchange,-139716,megawatthours
2021-06-03,CAL,California,TI,Total interchange,-130982,megawatthours
2021-06-03,CAL,California,TI,Total interchange,-148979,megawatthours
2021-06-03,CAL,California,TI,Total interchange,-158311,megawatthours
2021-06-04,CAL,California,D,Demand,818758,megawatthours
2021-06-04,CAL,California,D,Demand,820841,megawatthours
2021-06-04,CAL,California,D,Demand,822071,megawatthours
2021-06-04,CAL,California,D,Demand,819767,megawatthours
2021-06-04,CAL,California,D,Demand,818758,megawatthours
2021-06-04,CAL,California,DF,Day-ahead demand forecast,797310,megawatthours
2021-06-04,CAL,California,DF,Day-ahead demand forecast,799471,megawatthours
2021-06-04,CAL,California,DF,Day-ahead demand forecast,800893,megawatthours
2021-06-04,CAL,California,DF,Day-ahead demand forecast,798294,megawatthours
2021-06-04,CAL,California,DF,Day-ahead demand forecast,797310,megawatthours
2021-06-04,CAL,California,NG,Net generation,627753,megawatthours
2021-06-04,CAL,California,NG,Net generation,630954,megawatthours
2021-06-04,CAL,California,NG,Net generation,633386,megawatthours
2021-06-04,CAL,California,NG,Net generation,629207,megawatthours
2021-06-04,CAL,California,NG,Net generation,627753,megawatthours
2021-06-04,CAL,California,TI,Total interchange,-184235,megawatthours
2021-06-04,CAL,California,TI,Total interchange,-183226,megawatthours
2021-06-04,CAL,California,TI,Total interchange,-181881,megawatthours
2021-06-04,CAL,California,TI,Total interchange,-183970,megawatthours
2021-06-04,CAL,California,TI,Total interchange,-184235,megawatthours
2021-06-05,CAL,California,D,Demand,747837,megawatthours
2021-06-05,CAL,California,D,Demand,750581,megawatthours
2021-06-05,CAL,California,D,Demand,752453,megawatthours
2021-06-05,CAL,California,D,Demand,749102,megawatthours
2021-06-05,CAL,California,D,Demand,747837,megawatthours
2021-06-05,CAL,California,DF,Day-ahead demand forecast,713501,megawatthours
2021-06-05,CAL,California,DF,Day-ahead demand forecast,717641,megawatthours
2021-06-05,CAL,California,DF,Day-ahead demand forecast,720562,megawatthours
2021-06-05,CAL,California,DF,Day-ahead demand forecast,715316,megawatthours
2021-06-05,CAL,California,DF,Day-ahead demand forecast,713501,megawatthours
2021-06-05,CAL,California,NG,Net generation,561177,megawatthours
2021-06-05,CAL,California,NG,Net generation,564043,megawatthours
2021-06-05,CAL,California,NG,Net generation,565981,megawatthours
2021-06-05,CAL,California,NG,Net generation,562521,megawatthours
2021-06-05,CAL,California,NG,Net generation,561177,megawatthours
2021-06-05,CAL,California,TI,Total interchange,-177507,megawatthours
2021-06-05,CAL,California,TI,Total interchange,-176914,megawatthours
2021-06-05,CAL,California,TI,Total interchange,-176713,megawatthours
2021-06-05,CAL,California,TI,Total interchange,-177071,megawatthours
2021-06-05,CAL,California,TI,Total interchange,-177507,megawatthours
2021-06-06,CAL,California,D,Demand,695608,megawatthours
2021-06-06,CAL,California,D,Demand,699492,megawatthours
2021-06-06,CAL,California,D,Demand,701611,megawatthours
2021-06-06,CAL,California,D,Demand,697496,megawatthours
2021-06-06,CAL,California,D,Demand,695608,megawatthours
2021-06-06,CAL,California,DF,Day-ahead demand forecast,672295,megawatthours
2021-06-06,CAL,California,DF,Day-ahead demand forecast,675238,megawatthours
2021-06-06,CAL,California,DF,Day-ahead demand forecast,676445,megawatthours
2021-06-06,CAL,California,DF,Day-ahead demand forecast,673817,megawatthours
2021-06-06,CAL,California,DF,Day-ahead demand forecast,672295,megawatthours
2021-06-06,CAL,California,NG,Net generation,528710,megawatthours
2021-06-06,CAL,California,NG,Net generation,532701,megawatthours
2021-06-06,CAL,California,NG,Net generation,535172,megawatthours
2021-06-06,CAL,California,NG,Net generation,530755,megawatthours
2021-06-06,CAL,California,NG,Net generation,528710,megawatthours
2021-06-06,CAL,California,TI,Total interchange,-155669,megawatthours
2021-06-06,CAL,California,TI,Total interchange,-156079,megawatthours
2021-06-06,CAL,California,TI,Total interchange,-156160,megawatthours
2021-06-06,CAL,California,TI,Total interchange,-155957,megawatthours
2021-06-06,CAL,California,TI,Total interchange,-155669,megawatthours
2021-06-07,CAL,California,D,Demand,723661,megawatthours
2021-06-07,CAL,California,D,Demand,724311,megawatthours
2021-06-07,CAL,California,D,Demand,724915,megawatthours
2021-06-07,CAL,California,D,Demand,723816,megawatthours
2021-06-07,CAL,California,D,Demand,723661,megawatthours
2021-06-07,CAL,California,DF,Day-ahead demand forecast,713989,megawatthours
2021-06-07,CAL,California,DF,Day-ahead demand forecast,713574,megawatthours
2021-06-07,CAL,California,DF,Day-ahead demand forecast,713332,megawatthours
2021-06-07,CAL,California,DF,Day-ahead demand forecast,713816,megawatthours
2021-06-07,CAL,California,DF,Day-ahead demand forecast,713989,megawatthours
2021-06-07,CAL,California,NG,Net generation,538411,megawatthours
2021-06-07,CAL,California,NG,Net generation,538446,megawatthours
2021-06-07,CAL,California,NG,Net generation,539127,megawatthours
2021-06-07,CAL,California,NG,Net generation,538159,megawatthours
2021-06-07,CAL,California,NG,Net generation,538411,megawatthours
2021-06-07,CAL,California,TI,Total interchange,-173097,megawatthours
2021-06-07,CAL,California,TI,Total interchange,-173583,megawatthours
2021-06-07,CAL,California,TI,Total interchange,-173108,megawatthours
2021-06-07,CAL,California,TI,Total interchange,-173502,megawatthours
2021-06-07,CAL,California,TI,Total interchange,-173097,megawatthours
2021-06-08,CAL,California,D,Demand,705103,megawatthours
2021-06-08,CAL,California,D,Demand,704582,megawatthours
2021-06-08,CAL,California,D,Demand,704385,megawatthours
2021-06-08,CAL,California,D,Demand,704989,megawatthours
2021-06-08,CAL,California,D,Demand,705103,megawatthours
2021-06-08,CAL,California,DF,Day-ahead demand forecast,690809,megawatthours
2021-06-08,CAL,California,DF,Day-ahead demand forecast,691660,megawatthours
2021-06-08,CAL,California,DF,Day-ahead demand forecast,692275,megawatthours
2021-06-08,CAL,California,DF,Day-ahead demand forecast,691156,megawatthours
2021-06-08,CAL,California,DF,Day-ahead demand forecast,690809,megawatthours
2021-06-08,CAL,California,NG,Net generation,532545,megawatthours
2021-06-08,CAL,California,NG,Net generation,534455,megawatthours
2021-06-08,CAL,California,NG,Net generation,535325,megawatthours
2021-06-08,CAL,California,NG,Net generation,533320,megawatthours
2021-06-08,CAL,California,NG,Net generation,532545,megawatthours
2021-06-08,CAL,California,TI,Total interchange,-163011,megawatthours
2021-06-08,CAL,California,TI,Total interchange,-160534,megawatthours
2021-06-08,CAL,California,TI,Total interchange,-160334,megawatthours
2021-06-08,CAL,California,TI,Total interchange,-161981,megawatthours
2021-06-08,CAL,California,TI,Total interchange,-163011,megawatthours
2021-06-09,CAL,California,D,Demand,699599,megawatthours
2021-06-09,CAL,California,D,Demand,700127,megawatthours
2021-06-09,CAL,California,D,Demand,700542,megawatthours
2021-06-09,CAL,California,D,Demand,699724,megawatthours
2021-06-09,CAL,California,D,Demand,699599,megawatthours
2021-06-09,CAL,California,DF,Day-ahead demand forecast,678566,megawatthours
2021-06-09,CAL,California,DF,Day-ahead demand forecast,679592,megawatthours
2021-06-09,CAL,California,DF,Day-ahead demand forecast,680273,megawatthours
2021-06-09,CAL,California,DF,Day-ahead demand forecast,679067,megawatthours
2021-06-09,CAL,California,DF,Day-ahead demand forecast,678566,megawatthours
2021-06-09,CAL,California,NG,Net generation,519018,megawatthours
2021-06-09,CAL,California,NG,Net generation,518015,megawatthours
2021-06-09,CAL,California,NG,Net generation,517027,megawatthours
2021-06-09,CAL,California,NG,Net generation,519071,megawatthours
2021-06-09,CAL,California,NG,Net generation,519018,megawatthours
2021-06-09,CAL,California,TI,Total interchange,-166223,megawatthours
2021-06-09,CAL,California,TI,Total interchange,-168331,megawatthours
2021-06-09,CAL,California,TI,Total interchange,-169687,megawatthours
2021-06-09,CAL,California,TI,Total interchange,-166937,megawatthours
2021-06-09,CAL,California,TI,Total interchange,-166223,megawatthours
2021-06-10,CAL,California,D,Demand,693880,megawatthours
2021-06-10,CAL,California,D,Demand,693064,megawatthours
2021-06-10,CAL,California,D,Demand,692540,megawatthours
2021-06-10,CAL,California,D,Demand,693558,megawatthours
2021-06-10,CAL,California,D,Demand,693880,megawatthours
2021-06-10,CAL,California,DF,Day-ahead demand forecast,679008,megawatthours
2021-06-10,CAL,California,DF,Day-ahead demand forecast,678532,megawatthours
2021-06-10,CAL,California,DF,Day-ahead demand forecast,678283,megawatthours
2021-06-10,CAL,California,DF,Day-ahead demand forecast,678786,megawatthours
2021-06-10,CAL,California,DF,Day-ahead demand forecast,679008,megawatthours
2021-06-10,CAL,California,NG,Net generation,502508,megawatthours
2021-06-10,CAL,California,NG,Net generation,504188,megawatthours
2021-06-10,CAL,California,NG,Net generation,504905,megawatthours
2021-06-10,CAL,California,NG,Net generation,502570,megawatthours
2021-06-10,CAL,California,NG,Net generation,502508,megawatthours
2021-06-10,CAL,California,TI,Total interchange,-176384,megawatthours
2021-06-10,CAL,California,TI,Total interchange,-173557,megawatthours
2021-06-10,CAL,California,TI,Total interchange,-172135,megawatthours
2021-06-10,CAL,California,TI,Total interchange,-175041,megawatthours
2021-06-10,CAL,California,TI,Total interchange,-176384,megawatthours
2021-06-11,CAL,California,D,Demand,717467,megawatthours
2021-06-11,CAL,California,D,Demand,715327,megawatthours
2021-06-11,CAL,California,D,Demand,714159,megawatthours
2021-06-11,CAL,California,D,Demand,716407,megawatthours
2021-06-11,CAL,California,D,Demand,717467,megawatthours
2021-06-11,CAL,California,DF,Day-ahead demand forecast,696928,megawatthours
2021-06-11,CAL,California,DF,Day-ahead demand forecast,695352,megawatthours
2021-06-11,CAL,California,DF,Day-ahead demand forecast,694435,megawatthours
2021-06-11,CAL,California,DF,Day-ahead demand forecast,696163,megawatthours
2021-06-11,CAL,California,DF,Day-ahead demand forecast,696928,megawatthours
2021-06-11,CAL,California,NG,Net generation,533373,megawatthours
2021-06-11,CAL,California,NG,Net generation,528106,megawatthours
2021-06-11,CAL,California,NG,Net generation,525808,megawatthours
2021-06-11,CAL,California,NG,Net generation,531010,megawatthours
2021-06-11,CAL,California,NG,Net generation,533373,megawatthours
2021-06-11,CAL,California,TI,Total interchange,-168975,megawatthours
2021-06-11,CAL,California,TI,Total interchange,-172133,megawatthours
2021-06-11,CAL,California,TI,Total interchange,-173136,megawatthours
2021-06-11,CAL,California,TI,Total interchange,-170673,megawatthours
2021-06-11,CAL,California,TI,Total interchange,-168975,megawatthours
2021-06-12,CAL,California,D,Demand,735652,megawatthours
2021-06-12,CAL,California,D,Demand,733420,megawatthours
2021-06-12,CAL,California,D,Demand,731622,megawatthours
2021-06-12,CAL,California,D,Demand,734654,megawatthours
2021-06-12,CAL,California,D,Demand,735652,megawatthours
2021-06-12,CAL,California,DF,Day-ahead demand forecast,686609,megawatthours
2021-06-12,CAL,California,DF,Day-ahead demand forecast,685099,megawatthours
2021-06-12,CAL,California,DF,Day-ahead demand forecast,684344,megawatthours
2021-06-12,CAL,California,DF,Day-ahead demand forecast,685839,megawatthours
2021-06-12,CAL,California,DF,Day-ahead demand forecast,686609,megawatthours
2021-06-12,CAL,California,NG,Net generation,563735,megawatthours
2021-06-12,CAL,California,NG,Net generation,559353,megawatthours
2021-06-12,CAL,California,NG,Net generation,556501,megawatthours
2021-06-12,CAL,California,NG,Net generation,561704,megawatthours
2021-06-12,CAL,California,NG,Net generation,563735,megawatthours
2021-06-12,CAL,California,TI,Total interchange,-156919,megawatthours
2021-06-12,CAL,California,TI,Total interchange,-159124,megawatthours
2021-06-12,CAL,California,TI,Total interchange,-160214,megawatthours
2021-06-12,CAL,California,TI,Total interchange,-157729,megawatthours
2021-06-12,CAL,California,TI,Total interchange,-156919,megawatthours
2021-06-13,CAL,California,D,Demand,738422,megawatthours
2021-06-13,CAL,California,D,Demand,737601,megawatthours
2021-06-13,CAL,California,D,Demand,736759,megawatthours
2021-06-13,CAL,California,D,Demand,738237,megawatthours
2021-06-13,CAL,California,D,Demand,738422,megawatthours
2021-06-13,CAL,California,DF,Day-ahead demand forecast,716376,megawatthours
2021-06-13,CAL,California,DF,Day-ahead demand forecast,714701,megawatthours
2021-06-13,CAL,California,DF,Day-ahead demand forecast,713108,megawatthours
2021-06-13,CAL,California,DF,Day-ahead demand forecast,715763,megawatthours
2021-06-13,CAL,California,DF,Day-ahead demand forecast,716376,megawatthours
2021-06-13,CAL,California,NG,Net generation,609943,megawatthours
2021-06-13,CAL,California,NG,Net generation,607116,megawatthours
2021-06-13,CAL,California,NG,Net generation,605029,megawatthours
2021-06-13,CAL,California,NG,Net generation,609173,megawatthours
2021-06-13,CAL,California,NG,Net generation,609943,megawatthours
2021-06-13,CAL,California,TI,Total interchange,-114345,megawatthours
2021-06-13,CAL,California,TI,Total interchange,-116561,megawatthours
2021-06-13,CAL,California,TI,Total interchange,-117272,megawatthours
2021-06-13,CAL,California,TI,Total interchange,-115670,megawatthours
2021-06-13,CAL,California,TI,Total interchange,-114345,megawatthours
2021-06-14,CAL,California,D,Demand,847974,megawatthours
2021-06-14,CAL,California,D,Demand,842787,megawatthours
2021-06-14,CAL,California,D,Demand,839382,megawatthours
2021-06-14,CAL,California,D,Demand,845607,megawatthours
2021-06-14,CAL,California,D,Demand,847974,megawatthours
2021-06-14,CAL,California,DF,Day-ahead demand forecast,820747,megawatthours
2021-06-14,CAL,California,DF,Day-ahead demand forecast,815709,megawatthours
2021-06-14,CAL,California,DF,Day-ahead demand forecast,812378,megawatthours
2021-06-14,CAL,California,DF,Day-ahead demand forecast,818498,megawatthours
2021-06-14,CAL,California,DF,Day-ahead demand forecast,820747,megawatthours
2021-06-14,CAL,California,NG,Net generation,704228,megawatthours
2021-06-14,CAL,California,NG,Net generation,702154,megawatthours
2021-06-14,CAL,California,NG,Net generation,700628,megawatthours
2021-06-14,CAL,California,NG,Net generation,703470,megawatthours
