date,gamePk,gameDate,season,gameType,status,away_team,home_team,away_score,home_score
2021-05-27,633934,2021-05-28T02:10:00Z,2021,R,Final,Texas Rangers,Seattle Mariners,0,5
2021-05-28,634024,2021-05-28T18:20:00Z,2021,R,Final,Cincinnati Reds,Chicago Cubs,0,1
2021-05-28,633966,2021-05-28T23:10:00Z,2021,R,Completed Early,Toronto Blue Jays,Cleveland Indians,11,2
2021-05-28,634040,2021-05-28T23:10:00Z,2021,R,Completed Early,Miami Marlins,Boston Red Sox,2,5
2021-05-28,633961,2021-05-28T23:10:00Z,2021,R,Final,New York Yankees,Detroit Tigers,2,3
2021-05-28,633918,2021-05-29T00:10:00Z,2021,R,Final,San Diego Padres,Houston Astros,10,3
2021-05-28,633932,2021-05-29T00:10:00Z,2021,R,Final,Kansas City Royals,Minnesota Twins,8,3
2021-05-28,634006,2021-05-29T01:40:00Z,2021,R,Final,Los Angeles Angels,Oakland Athletics,1,3
2021-05-28,633987,2021-05-29T01:40:00Z,2021,R,Final,St. Louis Cardinals,Arizona Diamondbacks,8,6
2021-05-28,633921,2021-05-29T02:10:00Z,2021,R,Final,San Francisco Giants,Los Angeles Dodgers,8,5
2021-05-28,633997,2021-05-29T02:10:00Z,2021,R,Final,Texas Rangers,Seattle Mariners,2,3
2021-05-28,634005,2021-05-28T22:35:00Z,2021,R,Postponed,Colorado Rockies,Pittsburgh Pirates,,
2021-05-28,633916,2021-05-28T23:05:00Z,2021,R,Postponed,Milwaukee Brewers,Washington Nationals,,
2021-05-28,633899,2021-05-28T23:10:00Z,2021,R,Postponed,Atlanta Braves,New York Mets,,
2021-05-28,633887,2021-05-29T00:10:00Z,2021,R,Postponed,Baltimore Orioles,Chicago White Sox,,
2021-05-29,634005,2021-05-29T16:05:00Z,2021,R,Final,Colorado Rockies,Pittsburgh Pirates,0,7
2021-05-29,633936,2021-05-29T20:05:00Z,2021,R,Final,Colorado Rockies,Pittsburgh Pirates,0,4
2021-05-29,633894,2021-05-29T17:10:00Z,2021,R,Final,Philadelphia Phillies,Tampa Bay Rays,3,5
2021-05-29,633916,2021-05-29T18:05:00Z,2021,R,Final,Milwaukee Brewers,Washington Nationals,4,1
2021-05-29,633950,2021-05-29T23:15:00Z,2021,R,Final,Milwaukee Brewers,Washington Nationals,6,2
2021-05-29,633944,2021-05-29T18:10:00Z,2021,R,Final,Kansas City Royals,Minnesota Twins,5,6
2021-05-29,633960,2021-05-29T18:10:00Z,2021,R,Final,Baltimore Orioles,Chicago White Sox,4,7
2021-05-29,633887,2021-05-29T18:15:00Z,2021,R,Final,Baltimore Orioles,Chicago White Sox,1,3
2021-05-29,633875,2021-05-29T18:20:00Z,2021,R,Final,Cincinnati Reds,Chicago Cubs,2,10
2021-05-29,633929,2021-05-29T20:07:00Z,2021,R,Final,Los Angeles Angels,Oakland Athletics,4,0
2021-05-29,633874,2021-05-29T20:10:00Z,2021,R,Final,San Diego Padres,Houston Astros,11,8
2021-05-29,633903,2021-05-29T20:10:00Z,2021,R,Final,Miami Marlins,Boston Red Sox,1,3
2021-05-29,633949,2021-05-29T20:10:00Z,2021,R,Final,New York Yankees,Detroit Tigers,1,6
2021-05-29,633938,2021-05-29T23:15:00Z,2021,R,Final,San Francisco Giants,Los Angeles Dodgers,11,6
2021-05-29,633959,2021-05-29T23:15:00Z,2021,R,Final,Atlanta Braves,New York Mets,2,13
2021-05-29,633913,2021-05-30T02:10:00Z,2021,R,Final,St. Louis Cardinals,Arizona Diamondbacks,7,4
2021-05-29,633947,2021-05-30T02:10:00Z,2021,R,Final,Texas Rangers,Seattle Mariners,2,3
2021-05-29,634042,2021-05-29T20:10:00Z,2021,R,Postponed,Toronto Blue Jays,Cleveland Indians,,
2021-05-30,633978,2021-05-30T17:05:00Z,2021,R,Final,Colorado Rockies,Pittsburgh Pirates,4,3
2021-05-30,633933,2021-05-30T17:05:00Z,2021,R,Final,Milwaukee Brewers,Washington Nationals,3,0
2021-05-30,633935,2021-05-30T17:10:00Z,2021,R,Final,Toronto Blue Jays,Cleveland Indians,4,1
2021-05-30,634042,2021-05-30T17:15:00Z,2021,R,Final,Toronto Blue Jays,Cleveland Indians,5,6
2021-05-30,633892,2021-05-30T17:10:00Z,2021,R,Final,Philadelphia Phillies,Tampa Bay Rays,2,6
2021-05-30,633854,2021-05-30T17:10:00Z,2021,R,Final,New York Yankees,Detroit Tigers,2,6
2021-05-30,633942,2021-05-30T18:10:00Z,2021,R,Final,San Diego Padres,Houston Astros,4,7
2021-05-30,633881,2021-05-30T18:10:00Z,2021,R,Final,Kansas City Royals,Minnesota Twins,6,3
2021-05-30,633872,2021-05-30T18:10:00Z,2021,R,Final,Baltimore Orioles,Chicago White Sox,1,3
2021-05-30,633931,2021-05-30T18:20:00Z,2021,R,Final,Cincinnati Reds,Chicago Cubs,5,1
2021-05-30,633889,2021-05-30T20:07:00Z,2021,R,Final,Los Angeles Angels,Oakland Athletics,4,2
2021-05-30,633923,2021-05-30T20:10:00Z,2021,R,Final,San Francisco Giants,Los Angeles Dodgers,5,4
2021-05-30,633946,2021-05-30T20:10:00Z,2021,R,Final,St. Louis Cardinals,Arizona Diamondbacks,2,9
2021-05-30,633968,2021-05-30T20:10:00Z,2021,R,Final,Texas Rangers,Seattle Mariners,2,4
2021-05-30,634072,2021-05-30T17:10:00Z,2021,R,Postponed,Miami Marlins,Boston Red Sox,,
2021-05-30,633925,2021-05-30T23:08:00Z,2021,R,Postponed,Atlanta Braves,New York Mets,,
2021-05-31,633919,2021-05-31T17:05:00Z,2021,R,Final,Minnesota Twins,Baltimore Orioles,3,2
2021-05-31,633898,2021-05-31T17:05:00Z,2021,R,Final,Tampa Bay Rays,New York Yankees,3,1
2021-05-31,633983,2021-05-31T18:10:00Z,2021,R,Final,Philadelphia Phillies,Cincinnati Reds,1,11
2021-05-31,633948,2021-05-31T18:10:00Z,2021,R,Final,Detroit Tigers,Milwaukee Brewers,2,3
2021-05-31,633870,2021-05-31T18:20:00Z,2021,R,Final,San Diego Padres,Chicago Cubs,2,7
2021-05-31,633884,2021-05-31T19:10:00Z,2021,R,Final,Chicago White Sox,Cleveland Indians,8,6
2021-05-31,634452,2021-05-31T19:15:00Z,2021,R,Final,Chicago White Sox,Cleveland Indians,1,3
2021-05-31,633897,2021-05-31T20:05:00Z,2021,R,Final,Los Angeles Angels,San Francisco Giants,1,6
2021-05-31,633896,2021-05-31T20:10:00Z,2021,R,Final,Boston Red Sox,Houston Astros,2,11
2021-05-31,633849,2021-05-31T20:10:00Z,2021,R,Final,Oakland Athletics,Seattle Mariners,5,6
2021-05-31,633917,2021-05-31T21:10:00Z,2021,R,Final,Washington Nationals,Atlanta Braves,3,5
2021-05-31,633900,2021-06-01T00:10:00Z,2021,R,Final,Pittsburgh Pirates,Kansas City Royals,3,7
2021-05-31,633851,2021-06-01T01:10:00Z,2021,R,Final,St. Louis Cardinals,Los Angeles Dodgers,4,9
2021-05-31,633926,2021-06-01T01:40:00Z,2021,R,Final,New York Mets,Arizona Diamondbacks,6,2
2021-06-01,633877,2021-06-01T22:10:00Z,2021,R,Final,Chicago White Sox,Cleveland Indians,5,6
2021-06-01,633856,2021-06-01T23:05:00Z,2021,R,Final,Minnesota Twins,Baltimore Orioles,4,7
2021-06-01,633861,2021-06-01T23:05:00Z,2021,R,Final,Tampa Bay Rays,New York Yankees,3,5
2021-06-01,633857,2021-06-01T23:07:00Z,2021,R,Final,Miami Marlins,Toronto Blue Jays,1,5
2021-06-01,633868,2021-06-01T23:10:00Z,2021,R,Final,Philadelphia Phillies,Cincinnati Reds,17,3
2021-06-01,633863,2021-06-01T23:20:00Z,2021,R,Final,Washington Nationals,Atlanta Braves,11,6
2021-06-01,633878,2021-06-01T23:40:00Z,2021,R,Final,Detroit Tigers,Milwaukee Brewers,10,7
2021-06-01,633880,2021-06-02T00:05:00Z,2021,R,Final,San Diego Padres,Chicago Cubs,3,4
2021-06-01,633873,2021-06-02T00:10:00Z,2021,R,Final,Boston Red Sox,Houston Astros,1,5
2021-06-01,633891,2021-06-02T00:10:00Z,2021,R,Final,Pittsburgh Pirates,Kansas City Royals,5,10
2021-06-01,633895,2021-06-02T00:40:00Z,2021,R,Final,Texas Rangers,Colorado Rockies,2,3
2021-06-01,633885,2021-06-02T01:40:00Z,2021,R,Final,New York Mets,Arizona Diamondbacks,5,6
2021-06-01,633864,2021-06-02T01:45:00Z,2021,R,Final,Los Angeles Angels,San Francisco Giants,8,1
2021-06-01,633871,2021-06-02T02:10:00Z,2021,R,Final,Oakland Athletics,Seattle Mariners,12,6
2021-06-01,633879,2021-06-02T02:10:00Z,2021,R,Final,St. Louis Cardinals,Los Angeles Dodgers,3,2
2021-06-02,633855,2021-06-02T18:20:00Z,2021,R,Final,San Diego Padres,Chicago Cubs,1,6
2021-06-02,633834,2021-06-02T19:40:00Z,2021,R,Final,New York Mets,Arizona Diamondbacks,7,6
2021-06-02,633853,2021-06-02T23:05:00Z,2021,R,Final,Minnesota Twins,Baltimore Orioles,3,6
2021-06-02,633882,2021-06-02T23:05:00Z,2021,R,Final,Tampa Bay Rays,New York Yankees,3,4
2021-06-02,633844,2021-06-02T23:07:00Z,2021,R,Final,Miami Marlins,Toronto Blue Jays,5,6
2021-06-02,633883,2021-06-02T23:20:00Z,2021,R,Final,Washington Nationals,Atlanta Braves,5,3
2021-06-02,633842,2021-06-03T00:10:00Z,2021,R,Final,Boston Red Sox,Houston Astros,1,2
2021-06-02,633848,2021-06-03T00:40:00Z,2021,R,Final,Texas Rangers,Colorado Rockies,3,6
2021-06-02,633988,2021-06-03T01:10:00Z,2021,R,Final,St. Louis Cardinals,Los Angeles Dodgers,3,14
2021-06-02,633954,2021-06-03T02:10:00Z,2021,R,Final,Oakland Athletics,Seattle Mariners,6,0
2021-06-02,633867,2021-06-02T16:35:00Z,2021,R,Postponed,Philadelphia Phillies,Cincinnati Reds,,
2021-06-02,633866,2021-06-02T17:10:00Z,2021,R,Postponed,Chicago White Sox,Cleveland Indians,,
2021-06-03,633836,2021-06-03T16:20:00Z,2021,R,Final,Washington Nationals,Atlanta Braves,1,5
2021-06-03,633819,2021-06-03T17:05:00Z,2021,R,Final,Tampa Bay Rays,New York Yankees,9,2
2021-06-03,633831,2021-06-03T18:10:00Z,2021,R,Final,Boston Red Sox,Houston Astros,5,1
2021-06-03,633860,2021-06-03T19:10:00Z,2021,R,Final,Texas Rangers,Colorado Rockies,6,11
2021-06-03,633835,2021-06-03T23:05:00Z,2021,R,Final,Miami Marlins,Pittsburgh Pirates,3,5
2021-06-03,633876,2021-06-03T23:40:00Z,2021,R,Final,Arizona Diamondbacks,Milwaukee Brewers,4,7
2021-06-03,633833,2021-06-04T00:10:00Z,2021,R,Final,Minnesota Twins,Kansas City Royals,5,6
2021-06-03,633859,2021-06-04T00:10:00Z,2021,R,Final,Detroit Tigers,Chicago White Sox,1,4
2021-06-03,633809,2021-06-04T00:15:00Z,2021,R,Final,Cincinnati Reds,St. Louis Cardinals,4,2
2021-06-03,633832,2021-06-04T01:38:00Z,2021,R,Final,Seattle Mariners,Los Angeles Angels,6,2
2021-06-03,633823,2021-06-04T01:45:00Z,2021,R,Final,Chicago Cubs,San Francisco Giants,2,7
2021-06-03,633841,2021-06-04T02:10:00Z,2021,R,Final,New York Mets,San Diego Padres,3,4
2021-06-04,633818,2021-06-04T23:05:00Z,2021,R,Final,Cleveland Indians,Baltimore Orioles,1,3
2021-06-04,633862,2021-06-04T23:05:00Z,2021,R,Final,Washington Nationals,Philadelphia Phillies,2,1
2021-06-04,633858,2021-06-04T23:05:00Z,2021,R,Final,Miami Marlins,Pittsburgh Pirates,2,9
2021-06-04,633824,2021-06-04T23:05:00Z,2021,R,Final,Boston Red Sox,New York Yankees,5,2
2021-06-04,633815,2021-06-04T23:07:00Z,2021,R,Final,Houston Astros,Toronto Blue Jays,13,1
2021-06-04,633820,2021-06-04T23:20:00Z,2021,R,Final,Los Angeles Dodgers,Atlanta Braves,9,5
2021-06-04,633830,2021-06-05T00:05:00Z,2021,R,Final,Tampa Bay Rays,Texas Rangers,4,5
2021-06-04,633838,2021-06-05T00:10:00Z,2021,R,Final,Minnesota Twins,Kansas City Royals,5,14
2021-06-04,633840,2021-06-05T00:10:00Z,2021,R,Final,Detroit Tigers,Chicago White Sox,8,9
2021-06-04,633846,2021-06-05T00:10:00Z,2021,R,Final,Arizona Diamondbacks,Milwaukee Brewers,1,5
2021-06-04,633825,2021-06-05T00:15:00Z,2021,R,Final,Cincinnati Reds,St. Louis Cardinals,6,4
2021-06-04,633865,2021-06-05T00:40:00Z,2021,R,Final,Oakland Athletics,Colorado Rockies,9,5
2021-06-04,633837,2021-06-05T01:38:00Z,2021,R,Final,Seattle Mariners,Los Angeles Angels,2,3
2021-06-04,633817,2021-06-05T01:45:00Z,2021,R,Final,Chicago Cubs,San Francisco Giants,5,8
2021-06-04,633816,2021-06-05T02:10:00Z,2021,R,Final,New York Mets,San Diego Padres,0,2
2021-06-05,633920,2021-06-05T18:10:00Z,2021,R,Final,Detroit Tigers,Chicago White Sox,4,3
2021-06-05,633797,2021-06-05T18:15:00Z,2021,R,Final,Cincinnati Reds,St. Louis Cardinals,5,2
2021-06-05,633800,2021-06-05T19:07:00Z,2021,R,Final,Houston Astros,Toronto Blue Jays,2,6
2021-06-05,633807,2021-06-05T20:05:00Z,2021,R,Final,Cleveland Indians,Baltimore Orioles,10,4
2021-06-05,633839,2021-06-05T20:05:00Z,2021,R,Final,Tampa Bay Rays,Texas Rangers,3,0
2021-06-05,633795,2021-06-05T20:05:00Z,2021,R,Final,Washington Nationals,Philadelphia Phillies,2,5
2021-06-05,633787,2021-06-05T20:05:00Z,2021,R,Final,Miami Marlins,Pittsburgh Pirates,7,8
2021-06-05,633799,2021-06-05T20:10:00Z,2021,R,Final,Minnesota Twins,Kansas City Royals,5,4
2021-06-05,633827,2021-06-05T20:10:00Z,2021,R,Final,Arizona Diamondbacks,Milwaukee Brewers,5,7
2021-06-05,633886,2021-06-05T23:15:00Z,2021,R,Final,Chicago Cubs,San Francisco Giants,3,4
2021-06-05,633828,2021-06-05T23:15:00Z,2021,R,Final,Los Angeles Dodgers,Atlanta Braves,4,6
2021-06-05,633852,2021-06-05T23:15:00Z,2021,R,Final,Boston Red Sox,New York Yankees,7,3
2021-06-05,633850,2021-06-06T01:10:00Z,2021,R,Final,Oakland Athletics,Colorado Rockies,6,3
2021-06-05,633845,2021-06-06T02:07:00Z,2021,R,Final,Seattle Mariners,Los Angeles Angels,5,12
2021-06-05,633821,2021-06-06T02:10:00Z,2021,R,Final,New York Mets,San Diego Padres,4,0
2021-06-06,633814,2021-06-06T17:05:00Z,2021,R,Final,Cleveland Indians,Baltimore Orioles,5,18
2021-06-06,633786,2021-06-06T17:05:00Z,2021,R,Final,Washington Nationals,Philadelphia Phillies,6,12
2021-06-06,633794,2021-06-06T17:05:00Z,2021,R,Final,Miami Marlins,Pittsburgh Pirates,3,1
2021-06-06,633780,2021-06-06T17:07:00Z,2021,R,Final,Houston Astros,Toronto Blue Jays,6,3
2021-06-06,633810,2021-06-06T17:20:00Z,2021,R,Final,Los Angeles Dodgers,Atlanta Braves,2,4
2021-06-06,633893,2021-06-06T18:10:00Z,2021,R,Final,Minnesota Twins,Kansas City Royals,2,1
2021-06-06,633774,2021-06-06T18:10:00Z,2021,R,Final,Detroit Tigers,Chicago White Sox,0,3
2021-06-06,633798,2021-06-06T18:10:00Z,2021,R,Final,Arizona Diamondbacks,Milwaukee Brewers,0,2
2021-06-06,633808,2021-06-06T18:15:00Z,2021,R,Final,Cincinnati Reds,St. Louis Cardinals,8,7
2021-06-06,633802,2021-06-06T18:35:00Z,2021,R,Final,Tampa Bay Rays,Texas Rangers,7,1
2021-06-06,633847,2021-06-06T19:10:00Z,2021,R,Final,Oakland Athletics,Colorado Rockies,1,3
2021-06-06,633869,2021-06-06T20:05:00Z,2021,R,Final,Chicago Cubs,San Francisco Giants,4,3
2021-06-06,633843,2021-06-06T20:07:00Z,2021,R,Final,Seattle Mariners,Los Angeles Angels,9,5
2021-06-06,633806,2021-06-06T20:10:00Z,2021,R,Final,New York Mets,San Diego Padres,6,2
2021-06-06,633812,2021-06-06T23:08:00Z,2021,R,Final,Boston Red Sox,New York Yankees,6,5
2021-06-07,634072,2021-06-07T21:10:00Z,2021,R,Final,Miami Marlins,Boston Red Sox,3,5
2021-06-07,633796,2021-06-08T01:38:00Z,2021,R,Final,Kansas City Royals,Los Angeles Angels,3,8
2021-06-07,633779,2021-06-08T02:10:00Z,2021,R,Final,Chicago Cubs,San Diego Padres,4,9
2021-06-08,633773,2021-06-08T23:05:00Z,2021,R,Final,New York Mets,Baltimore Orioles,3,10
2021-06-08,633772,2021-06-08T23:05:00Z,2021,R,Final,Los Angeles Dodgers,Pittsburgh Pirates,5,3
2021-06-08,633785,2021-06-08T23:05:00Z,2021,R,Final,Atlanta Braves,Philadelphia Phillies,9,5
2021-06-08,633793,2021-06-08T23:10:00Z,2021,R,Final,Houston Astros,Boston Red Sox,7,1
2021-06-08,633822,2021-06-08T23:10:00Z,2021,R,Final,Seattle Mariners,Detroit Tigers,3,5
2021-06-08,633766,2021-06-08T23:10:00Z,2021,R,Final,Washington Nationals,Tampa Bay Rays,1,3
2021-06-08,633813,2021-06-08T23:10:00Z,2021,R,Final,Colorado Rockies,Miami Marlins,2,6
2021-06-08,633801,2021-06-08T23:10:00Z,2021,R,Final,Milwaukee Brewers,Cincinnati Reds,5,1
2021-06-08,633752,2021-06-09T00:05:00Z,2021,R,Final,San Francisco Giants,Texas Rangers,9,4
2021-06-08,633788,2021-06-09T00:10:00Z,2021,R,Final,Toronto Blue Jays,Chicago White Sox,1,6
2021-06-08,633804,2021-06-09T00:10:00Z,2021,R,Final,New York Yankees,Minnesota Twins,8,4
2021-06-08,633778,2021-06-09T00:15:00Z,2021,R,Final,Cleveland Indians,St. Louis Cardinals,10,1
2021-06-08,633826,2021-06-09T01:38:00Z,2021,R,Final,Kansas City Royals,Los Angeles Angels,1,8
2021-06-08,633765,2021-06-09T01:40:00Z,2021,R,Final,Arizona Diamondbacks,Oakland Athletics,2,5
2021-06-08,633777,2021-06-09T02:10:00Z,2021,R,Final,Chicago Cubs,San Diego Padres,7,1
2021-06-09,633756,2021-06-09T18:05:00Z,2021,R,Final,San Francisco Giants,Texas Rangers,3,4
2021-06-09,633784,2021-06-09T19:37:00Z,2021,R,Final,Arizona Diamondbacks,Oakland Athletics,0,4
2021-06-09,633739,2021-06-09T20:10:00Z,2021,R,Final,Chicago Cubs,San Diego Padres,3,1
2021-06-09,633811,2021-06-09T23:05:00Z,2021,R,Final,New York Mets,Baltimore Orioles,14,1
2021-06-09,633753,2021-06-09T23:05:00Z,2021,R,Final,Los Angeles Dodgers,Pittsburgh Pirates,2,1
2021-06-09,633764,2021-06-09T23:05:00Z,2021,R,Final,Atlanta Braves,Philadelphia Phillies,1,2
2021-06-09,633803,2021-06-09T23:10:00Z,2021,R,Final,Houston Astros,Boston Red Sox,8,3
2021-06-09,633759,2021-06-09T23:10:00Z,2021,R,Final,Seattle Mariners,Detroit Tigers,9,6
2021-06-09,633767,2021-06-09T23:10:00Z,2021,R,Final,Washington Nationals,Tampa Bay Rays,9,7
2021-06-09,633738,2021-06-09T23:10:00Z,2021,R,Final,Colorado Rockies,Miami Marlins,4,3
2021-06-09,633791,2021-06-09T23:10:00Z,2021,R,Final,Milwaukee Brewers,Cincinnati Reds,3,7
2021-06-09,633783,2021-06-10T00:10:00Z,2021,R,Final,Toronto Blue Jays,Chicago White Sox,6,2
2021-06-09,633792,2021-06-10T00:10:00Z,2021,R,Final,New York Yankees,Minnesota Twins,9,6
2021-06-09,633775,2021-06-10T00:15:00Z,2021,R,Final,Cleveland Indians,St. Louis Cardinals,2,8
2021-06-09,633776,2021-06-10T01:38:00Z,2021,R,Final,Kansas City Royals,Los Angeles Angels,1,6
2021-06-10,633744,2021-06-10T16:35:00Z,2021,R,Completed Early,Los Angeles Dodgers,Pittsburgh Pirates,6,3
2021-06-10,633757,2021-06-10T16:35:00Z,2021,R,Final,Milwaukee Brewers,Cincinnati Reds,7,2
2021-06-10,633762,2021-06-10T17:05:00Z,2021,R,Final,Atlanta Braves,Philadelphia Phillies,3,4
2021-06-10,633754,2021-06-10T17:10:00Z,2021,R,Final,Seattle Mariners,Detroit Tigers,3,8
2021-06-10,633758,2021-06-10T23:10:00Z,2021,R,Final,Houston Astros,Boston Red Sox,8,12
2021-06-10,633748,2021-06-10T23:10:00Z,2021,R,Final,Colorado Rockies,Miami Marlins,4,11
2021-06-10,633733,2021-06-11T00:10:00Z,2021,R,Final,Toronto Blue Jays,Chicago White Sox,2,5
2021-06-10,633790,2021-06-11T00:10:00Z,2021,R,Final,New York Yankees,Minnesota Twins,5,7
2021-06-10,633770,2021-06-11T01:40:00Z,2021,R,Final,Kansas City Royals,Oakland Athletics,6,1
2021-06-10,633745,2021-06-10T23:05:00Z,2021,R,Postponed,San Francisco Giants,Washington Nationals,,
2021-06-11,633742,2021-06-11T18:20:00Z,2021,R,Final,St. Louis Cardinals,Chicago Cubs,5,8
2021-06-11,633746,2021-06-11T23:05:00Z,2021,R,Final,San Francisco Giants,Washington Nationals,1,0
2021-06-11,633741,2021-06-11T23:10:00Z,2021,R,Final,Colorado Rockies,Cincinnati Reds,5,11
2021-06-11,633771,2021-06-11T23:10:00Z,2021,R,Final,San Diego Padres,New York Mets,2,3
2021-06-11,633743,2021-06-11T23:10:00Z,2021,R,Final,Seattle Mariners,Cleveland Indians,0,7
2021-06-11,633781,2021-06-11T23:10:00Z,2021,R,Final,Baltimore Orioles,Tampa Bay Rays,2,4
2021-06-11,633735,2021-06-11T23:10:00Z,2021,R,Final,Toronto Blue Jays,Boston Red Sox,5,6
2021-06-11,633789,2021-06-11T23:10:00Z,2021,R,Final,Chicago White Sox,Detroit Tigers,5,4
2021-06-11,633782,2021-06-11T23:10:00Z,2021,R,Final,Atlanta Braves,Miami Marlins,3,4
2021-06-11,633720,2021-06-12T00:10:00Z,2021,R,Final,Houston Astros,Minnesota Twins,6,4
2021-06-11,633768,2021-06-12T00:10:00Z,2021,R,Final,Pittsburgh Pirates,Milwaukee Brewers,4,7
2021-06-11,633731,2021-06-12T01:40:00Z,2021,R,Final,Los Angeles Angels,Arizona Diamondbacks,6,5
2021-06-11,633717,2021-06-12T01:40:00Z,2021,R,Final,Kansas City Royals,Oakland Athletics,3,4
2021-06-11,633761,2021-06-12T02:10:00Z,2021,R,Final,Texas Rangers,Los Angeles Dodgers,1,12
2021-06-12,633745,2021-06-12T18:05:00Z,2021,R,Final,San Francisco Giants,Washington Nationals,0,2
2021-06-12,633698,2021-06-12T23:15:00Z,2021,R,Final,San Francisco Giants,Washington Nationals,2,1
2021-06-12,633763,2021-06-12T20:05:00Z,2021,R,Final,New York Yankees,Philadelphia Phillies,7,8
2021-06-12,633718,2021-06-12T20:07:00Z,2021,R,Final,Kansas City Royals,Oakland Athletics,2,11
2021-06-12,633712,2021-06-12T20:10:00Z,2021,R,Final,Los Angeles Angels,Arizona Diamondbacks,8,7
2021-06-12,633730,2021-06-12T20:10:00Z,2021,R,Final,Colorado Rockies,Cincinnati Reds,3,10
2021-06-12,633732,2021-06-12T20:10:00Z,2021,R,Final,San Diego Padres,New York Mets,1,4
2021-06-12,633725,2021-06-12T20:10:00Z,2021,R,Final,Seattle Mariners,Cleveland Indians,4,5
2021-06-12,633699,2021-06-12T20:10:00Z,2021,R,Final,Baltimore Orioles,Tampa Bay Rays,4,5
2021-06-12,633751,2021-06-12T20:10:00Z,2021,R,Final,Toronto Blue Jays,Boston Red Sox,7,2
2021-06-12,633721,2021-06-12T20:10:00Z,2021,R,Final,Chicago White Sox,Detroit Tigers,15,2
2021-06-12,633704,2021-06-12T20:10:00Z,2021,R,Final,Atlanta Braves,Miami Marlins,2,4
2021-06-12,633726,2021-06-12T20:10:00Z,2021,R,Final,Pittsburgh Pirates,Milwaukee Brewers,4,7
2021-06-12,633740,2021-06-12T23:15:00Z,2021,R,Final,St. Louis Cardinals,Chicago Cubs,2,7
2021-06-12,633736,2021-06-12T23:15:00Z,2021,R,Final,Houston Astros,Minnesota Twins,2,5
2021-06-12,633723,2021-06-13T02:10:00Z,2021,R,Final,Texas Rangers,Los Angeles Dodgers,12,1
2021-06-13,633710,2021-06-13T17:05:00Z,2021,R,Final,San Francisco Giants,Washington Nationals,0,5
2021-06-13,633715,2021-06-13T17:05:00Z,2021,R,Final,New York Yankees,Philadelphia Phillies,0,7
2021-06-13,633711,2021-06-13T17:10:00Z,2021,R,Final,Colorado Rockies,Cincinnati Reds,2,6
2021-06-13,633722,2021-06-13T17:10:00Z,2021,R,Final,San Diego Padres,New York Mets,7,3
2021-06-13,633690,2021-06-13T17:10:00Z,2021,R,Final,Seattle Mariners,Cleveland Indians,6,2
2021-06-13,633737,2021-06-13T17:10:00Z,2021,R,Final,Baltimore Orioles,Tampa Bay Rays,1,7
2021-06-13,633728,2021-06-13T17:10:00Z,2021,R,Final,Toronto Blue Jays,Boston Red Sox,18,4
2021-06-13,633688,2021-06-13T17:10:00Z,2021,R,Final,Chicago White Sox,Detroit Tigers,4,1
2021-06-13,633805,2021-06-13T17:10:00Z,2021,R,Final,Atlanta Braves,Miami Marlins,6,4
2021-06-13,633749,2021-06-13T18:10:00Z,2021,R,Final,Houston Astros,Minnesota Twins,14,3
2021-06-13,633713,2021-06-13T18:10:00Z,2021,R,Final,Pittsburgh Pirates,Milwaukee Brewers,2,5
2021-06-13,633707,2021-06-13T20:07:00Z,2021,R,Final,Kansas City Royals,Oakland Athletics,3,6
2021-06-13,633696,2021-06-13T20:10:00Z,2021,R,Final,Los Angeles Angels,Arizona Diamondbacks,10,3
2021-06-13,633719,2021-06-13T20:10:00Z,2021,R,Final,Texas Rangers,Los Angeles Dodgers,3,5
2021-06-13,633689,2021-06-13T23:08:00Z,2021,R,Final,St. Louis Cardinals,Chicago Cubs,0,2
2021-06-14,633693,2021-06-14T23:05:00Z,2021,R,Final,Pittsburgh Pirates,Washington Nationals,2,3
2021-06-14,633705,2021-06-14T23:10:00Z,2021,R,Final,Baltimore Orioles,Cleveland Indians,3,4
2021-06-14,633678,2021-06-14T23:10:00Z,2021,R,Final,Chicago Cubs,New York Mets,2,5
2021-06-14,633700,2021-06-14T23:10:00Z,2021,R,Final,Toronto Blue Jays,Boston Red Sox,1,2
2021-06-14,633655,2021-06-15T00:10:00Z,2021,R,Final,Detroit Tigers,Kansas City Royals,10,3
2021-06-14,633673,2021-06-15T00:10:00Z,2021,R,Final,Tampa Bay Rays,Chicago White Sox,5,2
2021-06-14,633680,2021-06-15T00:10:00Z,2021,R,Final,Cincinnati Reds,Milwaukee Brewers,10,2
2021-06-14,633727,2021-06-15T00:15:00Z,2021,R,Final,Miami Marlins,St. Louis Cardinals,2,4
2021-06-14,633703,2021-06-15T00:40:00Z,2021,R,Final,San Diego Padres,Colorado Rockies,2,3
2021-06-14,633729,2021-06-15T01:40:00Z,2021,R,Final,Los Angeles Angels,Oakland Athletics,5,8
2021-06-14,633734,2021-06-15T01:45:00Z,2021,R,Final,Arizona Diamondbacks,San Francisco Giants,2,5
2021-06-14,633716,2021-06-15T02:10:00Z,2021,R,Final,Minnesota Twins,Seattle Mariners,3,4
2021-06-14,633652,2021-06-15T02:10:00Z,2021,R,Final,Philadelphia Phillies,Los Angeles Dodgers,1,3
2021-06-15,633684,2021-06-15T23:05:00Z,2021,R,Final,Pittsburgh Pirates,Washington Nationals,1,8
2021-06-15,633653,2021-06-15T23:07:00Z,2021,R,Final,New York Yankees,Toronto Blue Jays,6,5
